ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,ID_VIV,CLAVIVP,PAREDES,TECHOS,PISOS,COCINA,CUADORM,TOTCUART,ELECTRI,DISAGU,DOTAGUAD,SERSAN,USOEXC,CONAGU,DRENAJE,COMBUST,ELIBAS,TENVIV,FADQUI,ESTUFAG,ESTUFAL,TINACO,BOILER,CISTERNA,REGADERA,MEDLUZ,RADIO,TELEVI,REFRIG,LAVADORA,AUTOPROP,COMPU,TELEFONO,CELULAR,INTERNET,NUMINF,NUMPERS,TIPOHOG,MCONMIG,MNUMPERS,COMIO1VEZ,NOCOMI1D,SINCOMER,INGTRHOG,FACTOR,ESTRATO,UPM,TAM_LOC,CERTEZA,IDH125
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01926895,1,8,03,2,1,01,01,1,5,,1,1,6,2,1,7,3,,1,4,2,4,1,4,2,1,3,2,3,2,4,2,4,2,02,00008,1,3,,1,3,1,006429,17,400-01-001-0003,0012,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01926903,1,8,09,2,1,01,02,1,5,,1,3,6,2,1,3,1,3,1,4,2,4,2,4,1,1,3,2,4,2,4,2,3,2,02,00004,1,3,,2,4,2,003857,17,400-01-001-0003,0012,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01926905,1,8,09,3,1,03,04,1,5,,1,3,5,2,1,3,1,2,1,4,1,3,1,3,1,1,3,1,3,2,3,1,3,2,01,00003,2,3,,2,4,2,,17,400-01-001-0003,0012,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01926908,1,8,09,2,1,01,02,3,5,,1,3,6,5,1,3,3,,1,4,2,4,1,3,2,1,4,2,4,2,4,2,3,2,02,00007,4,3,,2,4,2,009000,17,400-01-001-0003,0012,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01926911,1,8,09,3,1,02,04,1,5,,1,3,6,2,1,3,1,3,1,4,1,4,2,3,1,1,3,1,3,1,3,2,3,2,02,00004,1,3,,2,4,2,002571,17,400-01-001-0003,0012,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01928891,1,8,09,2,1,01,03,3,5,,1,3,6,2,1,3,3,,1,4,1,4,2,4,2,1,4,2,4,2,4,2,3,2,02,00005,1,3,,2,4,2,006000,30,401-01-001-0001,0004,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01928965,1,8,09,2,1,03,04,1,1,1,1,3,5,2,1,3,3,,1,4,1,4,1,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,004286,30,401-01-001-0001,0034,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966651,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00002,1,3,,2,4,2,015000,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966655,1,8,09,3,1,03,08,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,2,3,2,01,00006,1,3,,2,4,2,017500,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966659,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,011000,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966663,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,1,4,2,02,00002,1,3,,2,4,2,,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966665,1,8,09,3,1,01,04,1,1,1,1,3,5,1,5,3,1,1,2,4,1,3,1,3,1,1,3,1,3,2,3,2,3,1,01,00001,5,3,,2,4,2,012857,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966668,1,8,09,3,1,02,02,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,2,4,2,3,2,02,00005,1,3,,2,4,2,003000,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966670,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,2,4,2,3,2,01,00001,5,3,,2,4,2,004286,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966671,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00001,5,3,,2,4,2,003429,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966674,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00001,5,3,,2,4,2,004500,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966676,1,8,09,3,1,01,04,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,4,2,3,2,3,2,01,00001,5,3,,2,4,2,003000,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966678,1,8,09,3,1,03,06,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,02,00003,1,3,,2,4,2,012000,19,400-01-001-0001,0002,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966769,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00002,1,3,,1,4,2,008000,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966773,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,004714,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966776,1,8,09,3,1,03,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00002,1,3,,2,4,2,004714,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966779,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00005,1,3,,2,4,2,005143,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966782,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,3,1,3,2,3,2,01,00003,1,3,,2,4,2,012500,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966785,1,8,09,2,1,02,08,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,05,00005,1,3,,2,4,2,021000,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966788,1,8,09,2,1,01,03,1,1,1,1,3,5,1,9,3,2,,2,4,1,3,1,3,1,2,4,2,4,2,4,2,3,2,01,00001,5,3,,2,4,2,007714,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966790,1,8,09,2,1,02,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,2,4,2,3,2,02,00005,1,3,,2,4,2,005143,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966792,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,4,1,3,1,1,3,1,3,1,3,1,3,1,02,00005,1,3,,2,4,2,013000,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966794,1,8,09,2,1,01,03,1,1,1,1,1,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,008143,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966795,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,4,1,4,2,3,2,02,00002,1,3,,2,4,2,005571,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966797,1,8,09,3,1,02,05,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00006,1,3,,2,4,2,006857,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01966799,1,8,09,3,1,01,03,1,1,1,1,3,5,1,1,3,2,,1,4,1,3,1,3,1,1,3,1,4,1,4,2,3,2,01,00002,6,3,,2,4,2,020000,19,400-01-001-0001,0003,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01971032,1,8,09,3,1,01,03,1,1,2,1,1,5,2,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,003429,30,401-01-001-0001,0022,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01971043,1,8,09,3,1,03,05,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00007,2,3,,2,4,2,007714,30,401-01-001-0001,0022,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,01971049,1,8,09,3,1,03,04,1,1,4,1,3,5,1,1,3,1,3,1,3,1,3,1,3,1,1,3,1,3,1,3,2,3,2,01,00005,1,3,,2,4,2,006429,30,401-01-001-0001,0022,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104094,1,8,09,2,1,02,04,1,1,1,1,3,6,2,1,3,2,,1,4,1,3,2,3,1,1,3,2,4,2,4,2,4,2,02,00004,1,3,,2,4,2,004286,17,400-01-001-0003,0009,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104118,1,8,09,2,3,03,04,1,1,1,1,3,7,2,1,3,1,2,1,4,2,4,2,4,1,1,3,1,3,1,4,2,4,2,02,00007,2,3,,2,4,2,013287,17,400-01-001-0003,0009,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104123,1,8,09,2,1,01,04,1,1,1,3,,,5,1,3,2,,1,4,1,4,2,4,1,1,3,1,3,1,4,2,4,2,02,00003,1,3,,2,4,2,003429,17,400-01-001-0003,0009,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104126,1,8,09,2,1,01,02,1,5,,1,3,6,1,1,3,1,2,2,4,2,4,2,4,1,1,3,1,4,1,3,1,3,2,02,00002,1,3,,2,4,2,002571,17,400-01-001-0003,0009,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104991,1,8,03,2,3,01,01,1,1,1,1,3,6,2,1,3,2,,1,4,2,4,2,4,1,1,4,1,4,1,4,2,3,2,02,00006,1,1,01,1,4,2,001714,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104992,1,8,09,3,1,03,06,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,1,02,00006,2,3,,2,4,2,016000,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104993,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,3,,1,4,1,3,1,3,1,1,3,2,4,2,4,2,4,2,02,00002,2,3,,1,3,1,002143,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104995,1,8,09,3,1,04,06,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,2,02,00007,1,3,,2,4,2,003000,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104996,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,3,2,,1,4,2,4,2,3,1,1,3,1,3,2,4,2,4,2,02,00006,2,3,,2,4,2,002571,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104997,1,8,03,2,3,01,01,3,4,,3,,,5,3,3,2,,2,4,2,4,2,4,2,1,4,2,4,2,4,2,4,2,01,00001,5,3,,1,4,2,002571,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02104998,1,8,09,2,1,03,05,1,1,1,1,3,5,1,1,3,1,3,1,4,1,4,2,3,1,1,3,1,3,2,4,1,3,2,05,00006,1,3,,2,4,2,023143,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02105000,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,2,1,4,1,4,2,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,003000,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02105002,1,8,09,2,1,04,06,1,1,1,1,3,5,1,1,3,1,3,1,4,1,4,1,4,1,1,3,1,3,1,4,1,3,2,05,00009,2,3,,2,4,2,011144,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02105007,1,8,09,2,1,03,06,1,1,1,1,1,6,1,1,3,1,3,1,4,1,4,2,3,1,2,3,1,3,2,4,1,4,2,02,00005,2,9,,2,4,2,010286,17,400-01-001-0003,0006,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02108033,1,8,09,2,1,02,03,1,5,,1,3,6,5,1,4,1,2,1,4,2,4,2,4,1,1,3,1,4,2,4,2,3,2,02,00003,1,3,,2,4,2,004286,17,400-01-001-0003,0007,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02108037,1,8,09,3,1,02,04,1,1,1,1,3,6,5,1,3,1,3,1,4,2,4,2,4,1,1,3,1,4,1,4,2,4,2,02,00005,1,9,,2,4,2,003429,17,400-01-001-0003,0007,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02108041,1,8,09,2,1,03,04,1,1,2,1,3,6,5,1,3,1,3,1,4,1,4,2,3,1,1,3,1,3,1,4,1,3,2,02,00006,1,3,,9,9,9,003429,17,400-01-001-0003,0007,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112974,1,8,09,3,1,04,05,1,5,,1,1,6,2,1,3,1,3,1,4,1,3,1,3,2,1,3,1,4,1,4,2,3,2,02,00005,1,3,,2,4,2,010500,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112976,1,8,09,2,1,01,02,1,5,,3,,,5,1,3,2,,1,4,1,4,2,4,2,2,3,2,3,2,4,2,3,2,02,00003,1,9,,1,3,1,001715,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112979,1,8,03,2,1,02,03,1,5,,3,,,5,1,3,1,1,1,3,2,4,2,4,1,2,3,1,4,2,4,2,4,2,02,00005,2,3,,2,4,2,006428,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112983,1,8,03,2,1,03,04,1,5,,1,3,6,2,1,3,1,3,1,4,2,4,1,4,2,1,3,1,3,1,4,2,3,2,02,00008,2,3,,2,4,2,008464,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112989,1,8,03,2,3,02,02,1,5,,1,3,6,2,1,3,1,3,1,4,2,4,2,4,2,1,3,1,3,1,4,2,3,2,01,00002,1,3,,2,3,1,,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112992,1,6,03,1,1,01,01,1,5,,3,,,5,1,3,2,,1,3,2,4,2,4,2,1,3,2,4,2,4,2,4,2,02,00003,1,3,,2,4,2,003429,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02112996,1,6,03,1,1,01,02,1,5,,1,3,6,5,1,3,1,3,1,3,2,4,2,4,2,1,3,1,3,2,4,2,3,2,03,00007,2,3,,2,4,2,004286,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113003,1,6,03,2,1,03,04,1,5,,1,3,9,5,1,3,1,3,1,3,1,4,1,3,1,1,3,1,3,2,4,2,3,2,02,00008,2,3,,2,4,2,014357,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113007,1,8,09,2,1,01,02,1,5,,1,1,6,2,3,3,1,3,1,3,2,4,1,4,1,1,3,2,4,2,4,2,3,2,02,00004,1,3,,2,4,2,001286,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113011,1,8,09,3,1,05,06,1,5,,1,3,6,1,1,3,1,3,1,4,2,4,1,4,1,1,3,1,3,2,4,2,3,2,01,00013,2,3,,9,9,9,010215,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113018,1,8,03,2,1,02,03,3,5,,1,1,6,5,3,3,1,3,1,3,2,4,2,4,2,2,3,2,9,2,4,2,4,2,02,00005,1,9,,9,9,9,006771,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113021,1,7,03,2,1,01,01,3,5,,1,1,6,5,1,3,2,,1,3,2,4,2,4,2,2,3,2,4,2,4,2,4,2,02,00003,1,9,,2,4,2,002571,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113024,1,7,03,2,1,01,02,3,5,,1,3,6,2,1,3,2,,1,4,2,4,2,4,2,1,3,2,4,2,4,2,4,2,02,00005,1,9,,1,4,1,003858,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113026,1,8,03,1,1,01,02,3,5,,1,1,6,5,1,3,2,,1,4,2,4,2,4,2,2,3,2,4,2,4,2,3,2,02,00004,1,3,,1,3,1,004029,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113028,1,8,09,2,1,02,04,1,5,,1,3,6,2,1,3,1,3,1,3,2,4,1,4,2,1,3,1,3,2,4,2,3,2,02,00007,2,3,,2,4,1,004286,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113029,1,8,09,2,1,02,03,1,5,,1,3,7,5,1,3,1,3,1,4,2,4,1,4,2,2,3,2,3,2,4,2,4,2,02,00006,1,3,,2,4,1,007286,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113030,1,8,03,1,1,01,02,1,5,,1,3,5,2,3,3,2,,1,3,2,4,1,4,2,1,3,2,4,2,4,2,4,2,01,00002,1,3,,2,3,1,003600,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113031,1,7,03,2,1,01,02,1,5,,1,1,6,1,1,3,2,,1,4,2,4,1,4,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,006429,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113032,1,7,09,2,3,01,01,1,5,,1,1,6,1,1,3,1,1,1,4,2,4,1,4,1,1,3,1,4,2,4,2,4,2,02,00002,1,3,,2,4,2,,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113033,1,8,09,2,1,02,08,1,5,,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,01,00004,1,3,,2,4,2,005571,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113034,1,8,09,3,1,02,07,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,4,1,01,00003,2,3,,2,4,2,,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113035,1,8,09,3,1,02,05,1,5,,1,3,5,1,1,3,1,3,1,4,1,4,1,3,1,2,3,1,3,2,4,2,3,2,01,00005,1,3,,2,4,2,,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113036,1,8,09,2,1,03,05,1,5,,1,3,5,1,1,3,1,3,1,4,2,4,1,3,1,2,3,1,3,1,4,1,4,2,02,00005,2,3,,2,4,2,007929,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113038,1,8,09,2,1,01,02,1,5,,1,3,5,1,1,3,2,,1,4,2,4,2,3,1,2,3,2,3,2,4,2,4,2,01,00004,2,3,,2,4,2,007286,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113040,1,7,03,2,1,02,02,1,5,,1,3,6,1,1,3,2,,1,4,2,4,1,4,2,1,3,1,4,2,4,2,4,2,02,00006,1,9,,2,4,2,011143,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113042,1,8,09,2,3,02,02,1,5,,1,1,6,2,1,3,1,3,1,4,1,4,1,4,1,1,3,1,3,2,4,2,3,2,02,00003,1,3,,2,4,2,000000,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02113045,1,8,09,2,1,02,03,1,5,,1,3,6,1,1,3,2,,1,4,2,4,1,3,1,1,3,1,3,2,4,2,3,2,02,00005,1,3,,2,4,2,006429,30,401-01-001-0001,0033,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02160560,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,1,2,1,4,2,3,2,3,1,1,3,1,3,1,4,1,3,2,02,00005,1,3,,2,4,2,005143,3,401-01-001-0001,0038,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02160563,1,8,09,2,1,01,03,1,1,1,1,3,6,1,1,3,2,,1,4,2,4,1,4,1,1,3,2,3,1,4,2,4,2,02,00005,2,3,,2,4,2,006429,3,401-01-001-0001,0038,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02160565,1,8,09,3,1,05,05,1,1,1,1,3,5,1,1,3,1,3,1,4,2,4,2,3,1,1,3,1,3,1,4,2,3,2,03,00013,2,3,,2,4,2,017315,3,401-01-001-0001,0038,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02160571,1,8,09,3,1,03,04,1,1,2,1,3,5,1,1,2,1,2,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,03,00005,1,3,,2,4,2,009429,3,401-01-001-0001,0038,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02160573,1,8,09,2,1,04,05,1,1,1,1,3,5,1,1,3,1,3,1,4,2,4,2,3,1,1,3,1,3,2,3,2,3,2,03,00008,2,3,,2,4,2,005571,3,401-01-001-0001,0038,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163548,1,8,09,3,3,01,02,1,1,3,1,1,5,1,1,3,1,2,2,4,1,4,1,4,1,2,3,2,3,1,3,2,3,2,01,00002,1,3,,2,4,2,014000,17,400-01-001-0003,0008,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163554,1,8,09,2,1,02,03,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,4,2,02,00004,1,3,,2,4,2,003429,17,400-01-001-0003,0008,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163563,1,8,09,2,1,01,03,1,1,1,1,3,6,1,1,3,2,,1,4,1,4,2,4,1,1,3,1,4,2,4,2,3,2,02,00003,1,3,,2,4,2,,17,400-01-001-0003,0008,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163573,1,8,09,2,1,03,04,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,02,00005,1,3,,2,4,2,003857,17,400-01-001-0003,0008,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163586,1,8,09,3,1,01,03,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,001286,17,400-01-001-0003,0008,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163599,1,8,09,2,1,02,04,1,1,1,1,3,6,1,1,3,1,3,1,4,2,4,2,4,1,1,3,1,3,2,3,2,3,2,03,00005,1,3,,2,4,2,009000,17,400-01-001-0003,0008,01,0,0
01,Aguascalientes,001,Aguascalientes,0000,Localidad de menos de 50 mil habitantes,02163614,1,8,09,2,3,02,02,1,1,1,1,3,6,1,1,3,2,,1,4,1,4,2,4,1,1,3,1,3,1,4,2,3,2,03,00009,2,3,,2,4,2,008571,17,400-01-001-0003,0008,01,0,0
